,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_1h_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean
15,0.7207207207207222,0.064824654622742,0.0784313725490196,0.08020043750317953,0.10614525139664804,0.04867287625183836,0.09537904949843776,0.18253541330464412,1.0,0.0,0.0,0.0,0.0
16,0.6336336336336341,0.12646121147715172,0.35294117647058826,0.10550948771430024,0.0867473618870267,0.07430492331395756,0.09669462259496793,0.4678969945242135,1.0,0.0,0.0,0.0,0.0
17,0.5985985985985991,0.145589798087141,0.6274509803921569,0.04382662664699598,0.061297330850403474,0.03729252748791932,0.05640519651373129,0.255748196576599,1.0,0.0,0.0,0.0,0.0
18,0.7277277277277285,0.02019128586609975,0.6470588235294117,0.05227145546115887,0.08362059872422621,0.04065410743049233,0.06561420818944252,0.20756265430821647,0.0,0.0,0.0,1.0,0.0
19,0.5645645645645647,0.28267800212539873,0.11764705882352942,0.2456631225517627,0.26241464928615765,0.12637439596610406,0.22512744614372637,0.24538971876249982,0.0,0.0,1.0,0.0,0.0
20,0.22522522522522515,0.5462274176408073,0.43137254901960786,0.19107697003611943,0.1983240223463687,0.13372785209048252,0.2126295017266897,0.3220783161611564,0.0,1.0,0.0,0.0,0.0
21,0.2462462462462458,0.5005313496280555,0.47058823529411764,0.15091316070610977,0.15332091868404715,0.11439876742068772,0.1567176451241572,0.35509165390822195,1.0,0.0,0.0,0.0,0.0
22,0.3673673673673683,0.29011689691817244,0.43137254901960786,0.041308439741567886,0.03910614525139665,0.024371454583654317,0.043085018911363265,0.321105915780472,0.0,0.0,0.0,1.0,0.0
23,0.24724724724724823,0.580233793836344,0.27450980392156865,0.16174899526886094,0.255276225946617,0.134113033125569,0.2395987502055583,0.14134977448586916,0.0,0.0,1.0,0.0,0.0
24,0.5415415415415428,0.1785334750265677,0.37254901960784315,0.09848908785674314,0.10304158907510863,0.057532040058827644,0.09702351586910048,0.3476021020399719,1.0,0.0,0.0,0.0,0.0
25,0.24724724724724823,0.4952178533475031,0.09803921568627451,0.0938088212850384,0.08891992551210429,0.05413544365851951,0.08649893109685908,0.4367801823423126,1.0,0.0,0.0,0.0,0.0
26,0.22022022022022192,0.5759829968119021,0.37254901960784315,0.09640331688457038,0.10071384233395407,0.05851250087541145,0.10031244861042592,0.2660101239982897,0.0,1.0,0.0,0.0,0.0
27,0.6236236236236241,0.1253985122210417,0.6078431372549019,0.029836699394617694,0.038640595903165736,0.01264094124238392,0.03420490050978457,0.32292658032303007,0.0,0.0,0.0,1.0,0.0
28,0.6326326326326335,0.1253985122210417,0.45098039215686275,0.07173017245764866,0.08472998137802606,0.06057847188178443,0.08962341720111824,0.3827188590502201,1.0,0.0,0.0,0.0,0.0
29,0.6626626626626617,0.16471838469713118,0.411764705882353,0.03919723253802716,0.051675977653631286,0.026787590167378666,0.05180069067587568,0.1711217776306534,0.0,0.0,1.0,0.0,0.0
30,0.5945945945945947,0.16365568544102027,0.9999999999999999,0.04982957724983466,0.07433271260086903,0.027522935779816512,0.0740009866798224,0.19189390491165642,1.0,0.0,0.0,0.0,0.0
31,0.25525525525525516,0.4654622741764083,0.8823529411764706,0.034491529734954465,0.04965859714463067,0.03711744519924365,0.049991777668146685,0.1352808926773424,1.0,0.0,0.0,0.0,0.0
32,0.5915915915915928,0.15834218916046794,0.5294117647058824,0.04364857302742025,0.08302296710117939,0.04037397576861125,0.07893438579181056,0.1877836167776996,1.0,0.0,0.0,0.0,0.0
33,0.7037037037037042,0.16365568544102027,0.7254901960784313,0.02764918349697309,0.03957169459962756,0.029693956159394914,0.03469824042098339,0.06399911725355513,0.0,0.0,1.0,0.0,0.0
34,0.17117117117117076,0.579171094580234,0.6862745098039215,0.12369639314239202,0.13500931098696461,0.06621612157714125,0.13583292221674068,0.2528240989779451,0.0,1.0,0.0,0.0,0.0
35,0.6026026026026035,0.16365568544102027,0.8039215686274509,0.041003204965152355,0.0808504034761018,0.05063379788500595,0.0721920736720934,0.1835009172287279,1.0,0.0,0.0,0.0,0.0
36,0.6896896896896898,0.21679064824654626,0.1764705882352941,0.07524037238642722,0.10350713842333954,0.06460536452132502,0.09998355533629337,0.07619205252341348,0.0,0.0,1.0,0.0,0.0
37,0.1871871871871864,0.5441020191285864,0.8235294117647058,0.044844075901714395,0.05990068280571074,0.03830800476223825,0.06183193553691827,0.27926511358464023,0.0,0.0,0.0,1.0,0.0
38,0.3053053053053052,0.5749202975557921,0.8823529411764706,0.05074528157908124,0.06626319056486654,0.048182645843546465,0.0657786548265088,0.09932966441842182,0.0,0.0,1.0,0.0,0.0
39,0.7207207207207222,0.030818278427205303,0.29411764705882354,0.026529989316782826,0.023743016759776536,0.0160725541004272,0.026147015293537246,0.3934290561509497,1.0,0.0,0.0,0.0,0.0
40,0.45145145145145094,0.42614240170031836,0.6078431372549019,0.03528005290736124,0.042675356921166974,0.03470130961551929,0.040124979444170365,0.10494338009130909,0.0,0.0,1.0,0.0,0.0
41,0.29629629629629584,0.6535600425079702,0.3137254901960784,0.04990588594393854,0.05633147113594041,0.03459626024231388,0.05426739023186976,0.22090729783037477,0.0,0.0,1.0,0.0,0.0
42,0.4704704704704721,0.5047821466524973,0.23529411764705882,0.04364857302742025,0.05027932960893855,0.0246515862455354,0.04407169873376089,0.14655659921932113,0.0,0.0,1.0,0.0,0.0
43,0.4924924924924934,0.42614240170031836,0.588235294117647,0.05941903647555578,0.06797020484171322,0.04912809020239513,0.07630323959875021,0.1735907090936677,0.0,0.0,1.0,0.0,0.0
44,0.6126126126126117,0.15834218916046794,0.7647058823529411,0.06677010734089636,0.10816263190564866,0.10196792492471461,0.11116592665679988,0.10872263830843713,1.0,0.0,0.0,0.0,0.0
45,0.7247247247247248,0.064824654622742,0.45098039215686275,0.05466246120974716,0.05865921787709497,0.040268926395405844,0.059036342706791645,0.29614763934290567,1.0,0.0,0.0,0.0,0.0
46,0.6066066066066078,0.144527098831031,0.6666666666666666,0.027293076257821642,0.038175046554934824,0.03666223124868688,0.039796086170037825,0.1293154577178246,1.0,0.0,0.0,0.0,0.0
47,0.22022022022022192,0.5430393198724763,0.6862745098039215,0.01027623747265605,0.011638733705772812,0.008544015687373065,0.013320177602368033,0.27795478683052655,0.0,1.0,0.0,0.0,0.0
48,0.3083083083083089,0.577045696068013,0.7058823529411764,0.03835783690288446,0.0521415270018622,0.03897331745920582,0.05525407005426739,0.13110853643398024,0.0,0.0,1.0,0.0,0.0
49,0.601601601601601,0.14877789585547285,0.6470588235294117,0.027547438571501246,0.04298572315332092,0.034561243784578755,0.051636244038809405,0.12657066799078637,1.0,0.0,0.0,0.0,0.0
50,0.6996996996996998,0.16896918172157305,0.6666666666666666,0.0411049498906242,0.06083178150217256,0.045101197562854536,0.05936523598092419,0.09852967545275239,0.0,0.0,1.0,0.0,0.0
51,0.19119119119119077,0.6195536663124335,0.6274509803921569,0.026962405250038155,0.029484792054624457,0.013831500805378528,0.026640355204736062,0.43448366229431323,1.0,0.0,0.0,0.0,0.0
52,0.473473473473474,0.44314558979808716,0.1764705882352941,0.041995217988502816,0.05555555555555555,0.03326563484837873,0.062325275448117085,0.14799106219224561,0.0,0.0,1.0,0.0,0.0
53,0.621621621621621,0.16471838469713118,0.7647058823529411,0.021595360431398484,0.03212290502793296,0.025807129350794874,0.03634270679164611,0.17328036854664075,1.0,0.0,0.0,0.0,0.0
54,0.23223223223223144,0.512221041445271,0.6666666666666666,0.036475555781655386,0.04127870887647424,0.0257370964353246,0.04242723236309817,0.31631977489965657,1.0,0.0,0.0,0.0,0.0
55,0.02102102102102066,0.8841657810839534,0.47058823529411764,0.03347408048023604,0.05990068280571074,0.027522935779816512,0.06216082881105081,0.04650280685783645,0.0,0.0,0.0,1.0,0.0
56,0.24524524524524693,0.5111583421891606,0.5490196078431372,0.08925573587017346,0.12507759155803846,0.12479865536802297,0.1274461437263608,0.15560475027930654,1.0,0.0,0.0,0.0,0.0
57,0.23823823823823886,0.6408076514346437,0.1764705882352941,0.03342320801750012,0.038019863438857854,0.03116464738427061,0.037329386614043746,0.09881243017337694,0.0,0.0,1.0,0.0,0.0
58,0.6156156156156154,0.1625929861849098,0.7647058823529411,0.027115022638245917,0.03150217256362508,0.0326353386091463,0.032724880776188126,0.18103888222231418,1.0,0.0,0.0,0.0,0.0
59,0.6406406406406404,0.16153028692879978,0.6470588235294117,0.07503688253548353,0.07262569832402234,0.051824357448000555,0.07613879296168394,0.33561606046813147,1.0,0.0,0.0,0.0,0.0
60,0.6166166166166178,0.15090329436769423,0.6470588235294117,0.0696444014854759,0.08379888268156424,0.04639680649905456,0.08255221180726854,0.24507937821547293,1.0,0.0,0.0,0.0,0.0
61,0.6906906906906904,0.16153028692879978,0.3137254901960784,0.13850027979854504,0.1562693978895096,0.12343301351635269,0.1544153922052294,0.23580364408766774,0.0,0.0,1.0,0.0,0.0
62,0.6406406406406404,0.15302869287991472,0.37254901960784315,0.2514880195350257,0.3541278708876474,0.2528188248476784,0.35487584278901496,0.18986634667108043,1.0,0.0,0.0,0.0,0.0
63,0.6446446446446448,0.16896918172157305,0.7647058823529411,0.03301622831561275,0.04329608938547486,0.02097485818334617,0.04193389245189936,0.14400491027709966,0.0,0.0,1.0,0.0,0.0
64,0.6076076076076085,0.144527098831031,0.588235294117647,0.05435722643333163,0.0808504034761018,0.07941732614328735,0.08518335800032889,0.09031599564143944,1.0,0.0,0.0,0.0,0.0
65,0.2712712712712708,0.7651434643995749,0.3137254901960784,0.041715419443455255,0.0510552451893234,0.02598221163947055,0.05640519651373129,0.1296464876346533,0.0,0.0,1.0,0.0,0.0
66,0.2982982982982989,0.577045696068013,0.8235294117647058,0.06224245815739939,0.07588454376163874,0.03799285664262203,0.07186318039796086,0.16625977572723138,0.0,0.0,1.0,0.0,0.0
67,0.6066066066066078,0.18065887353878907,0.588235294117647,0.07663936511166505,0.07262569832402234,0.04695706982281672,0.07580989968755139,0.4583660915021862,1.0,0.0,0.0,0.0,0.0
68,0.20120120120120077,0.5589798087141338,0.9999999999999999,0.025970392226687695,0.03770949720670391,0.01694796554380559,0.02400920901167571,0.14548075198962773,0.0,1.0,0.0,0.0,0.0
69,0.6186186186186191,0.1551540913921361,0.588235294117647,0.0833036577300707,0.11902545003103662,0.08323412003641711,0.1203749383325111,0.15385305030275448,1.0,0.0,0.0,0.0,0.0
70,0.6786786786786791,0.1360255047821468,0.25490196078431376,0.09589459225721117,0.08985102420856611,0.06544575950696828,0.09176122348297977,0.3197611067433553,0.0,0.0,1.0,0.0,0.0
71,0.2762762762762758,0.739638682252922,0.7254901960784313,0.03642468331891947,0.04795158286778398,0.02699768891378948,0.045058378556158525,0.057171625218962505,0.0,0.0,1.0,0.0,0.0
72,0.5995995995995997,0.15409139213602607,0.8431372549019608,0.043165284631429005,0.05540037243947858,0.027347853491140835,0.04078276599243545,0.08333678156163364,1.0,0.0,0.0,0.0,0.0
73,0.2222222222222232,0.5664187035069075,0.45098039215686275,0.15577148089739024,0.21073867163252635,0.06099866937460606,0.21131392863015952,0.1666735631232673,0.0,1.0,0.0,0.0,0.0
74,0.23823823823823886,0.42826780021253974,0.8039215686274509,0.10016787912702853,0.1143699565487275,0.047832481266195104,0.09817464232856438,0.25338271196259365,0.0,0.0,0.0,1.0,0.0
75,0.6056056056056054,0.13177470775770495,0.6078431372549019,0.007376507096708551,0.021415270018621976,0.01761327824077316,0.021706956092747903,0.0651370325926539,0.0,0.0,0.0,1.0,0.0
76,0.448448448448449,0.4537725823591927,0.47058823529411764,0.08391412728290176,0.08535071384233395,0.03995377827578962,0.08205887189606972,0.315161170190756,0.0,0.0,1.0,0.0,0.0
77,0.18418418418418447,0.5483528161530291,0.7058823529411764,0.07689372742534466,0.1143699565487275,0.08501995938090903,0.11494819930932412,0.19458352298588988,0.0,0.0,0.0,1.0,0.0
78,0.5945945945945947,0.1381509032943682,0.411764705882353,0.28005290736124533,0.49177529484792054,0.23306954268506197,0.46653510935701364,0.22090040137377415,1.0,0.0,0.0,0.0,0.0
79,0.626626626626626,0.1594048884165784,0.6666666666666666,0.04395380780383578,0.05617628801986344,0.053189999299670845,0.05640519651373129,0.17241831147156594,1.0,0.0,0.0,0.0,0.0
80,0.5835835835835841,0.19978746014877835,0.3137254901960784,0.023070661850740193,0.035226567349472375,0.018278590937740737,0.0328893274132544,0.17503896497979338,1.0,0.0,0.0,0.0,0.0
81,0.3053053053053052,0.6514346439957492,0.25490196078431376,0.15640738668158924,0.16030415890751085,0.0840044821065901,0.15457983884229567,0.2569826623081061,0.0,0.0,1.0,0.0,0.0
82,0.24524524524524693,0.5441020191285864,0.25490196078431376,0.107595258686473,0.10862818125387957,0.06390503536662231,0.10886367373787206,0.3544778692707687,0.0,0.0,1.0,0.0,0.0
83,0.5225225225225234,0.29755579171094615,0.27450980392156865,0.037340387648166044,0.036312849162011177,0.02661250787870299,0.038973852984706465,0.2519206631632667,0.0,0.0,1.0,0.0,0.0
84,0.6106106106106104,0.15834218916046794,0.9999999999999999,0.04446253243119499,0.06998758535071384,0.06446529869038448,0.07301430685742477,0.12908097819340425,1.0,0.0,0.0,0.0,0.0
85,0.9739739739739761,0.10414452709883149,0.5098039215686274,0.004247850638449406,0.005276225946617009,0.0038167938931297704,0.0054267390231869765,0.10919849381387843,0.0,0.0,1.0,0.0,0.0
86,0.5865865865865878,0.15834218916046794,0.7843137254901961,0.029455155924098284,0.040968342644320296,0.01936410112752994,0.041111659266568,0.2580102343415953,1.0,0.0,0.0,0.0,0.0
87,0.7267267267267261,0.010626992561105553,0.0784313725490196,0.05908836546777229,0.08395406579764121,0.042194831570838295,0.08436112481499754,0.24343802154453043,0.0,0.0,0.0,1.0,0.0
88,0.7027027027027035,0.02125398512221066,0.6274509803921569,0.10586559495345169,0.17240844196151459,0.0622242453953358,0.16165104423614537,0.1552806168190784,0.0,0.0,0.0,1.0,0.0
89,0.20520520520520513,0.5600425079702447,0.5490196078431372,0.11827847586101642,0.21927374301675975,0.08039778695987114,0.20539384969577373,0.1373291402877202,0.0,1.0,0.0,0.0,0.0
90,0.20520520520520513,0.5632306057385765,0.9999999999999999,0.06432822912957216,0.07572936064556177,0.03802787310035717,0.08436112481499754,0.21787285692611136,0.0,1.0,0.0,0.0,0.0
91,0.6936936936936942,0.1519659936238047,0.7254901960784313,0.0292516660731546,0.037243947858473,0.03042930177183276,0.032724880776188126,0.0656197845546958,0.0,0.0,1.0,0.0,0.0
92,0.6596596596596616,0.1594048884165784,0.37254901960784315,0.049448033779315254,0.04795158286778398,0.03662721479095174,0.05114290412761059,0.2844857312312934,0.0,0.0,1.0,0.0,0.0
93,0.6496496496496498,0.12008501594048937,0.45098039215686275,0.09981177188787708,0.10242085661080075,0.06383500245115205,0.10113468179575728,0.40529096150397925,1.0,0.0,0.0,0.0,0.0
94,0.2812812812812826,0.6461211477151965,0.13725490196078433,0.38925064862389985,0.4647734326505276,0.26104769241543524,0.47426410129912844,0.23547261417083903,0.0,0.0,1.0,0.0,0.0
95,0.28428428428428454,0.6386822529224228,0.7647058823529411,0.05267843516304624,0.06734947237740534,0.05063379788500595,0.06314750863344845,0.1039640832540241,0.0,0.0,1.0,0.0,0.0
96,0.2342342342342345,0.5749202975557921,0.11764705882352942,0.08678842142748129,0.11468032278088144,0.05515092093283844,0.1110014800197336,0.21471427980303726,0.0,0.0,1.0,0.0,0.0
97,0.5775775775775784,0.17428267800212538,0.49019607843137253,0.10604364857302741,0.1371818746120422,0.07388472582113594,0.12777503700049334,0.255748196576599,1.0,0.0,0.0,0.0,0.0
98,0.7167167167167179,0.018065887353879262,0.9999999999999999,0.012565498295772496,0.08362059872422621,0.016527768050983962,0.017595790166091103,0.09446076605839919,0.0,0.0,0.0,1.0,0.0
99,0.6106106106106104,0.15727948990435747,0.9411764705882353,0.02777636465381289,0.04903786468032278,0.04912809020239513,0.0493339911198816,0.15517716997006942,1.0,0.0,0.0,0.0,0.0
100,0.39539539539539703,0.4782146652497343,0.7058823529411764,0.037874548506893216,0.04515828677839851,0.029763989074865185,0.045058378556158525,0.16763217059075047,0.0,0.0,1.0,0.0,0.0
101,0.18618618618618754,0.5589798087141338,0.9999999999999999,0.08269318817723965,0.11390440720049659,0.03631206667133553,0.10179246834402236,0.2794720072826582,0.0,1.0,0.0,0.0,0.0
102,0.21321321321321385,0.552603613177471,0.6470588235294117,0.030955893574807956,0.043451272501551834,0.028573429511870578,0.045880611741489885,0.12357070936952595,0.0,1.0,0.0,0.0,0.0
103,0.5895895895895897,0.17534537725823585,0.7450980392156862,0.029582337080938086,0.03739913097454997,0.021149940472021848,0.04045387271830291,0.2512379139598075,1.0,0.0,0.0,0.0,0.0
104,0.463463463463464,0.19978746014877835,0.43137254901960786,0.03375387902528361,0.06083178150217256,0.04765739897751943,0.06248972208518336,0.14446697286933974,1.0,0.0,0.0,0.0,0.0
105,0.5795795795795797,0.18490967056323093,0.5490196078431372,0.10767156738057689,0.10117939168218498,0.06590097345752503,0.10360138135175136,0.4062840512544655,1.0,0.0,0.0,0.0,0.0
106,0.6206206206206222,0.16471838469713118,0.8431372549019608,0.05967339878923538,0.07495344506517691,0.052839834722319484,0.07597434632461766,0.26092053902704787,1.0,0.0,0.0,0.0,0.0
107,0.29429429429429455,0.6418703506907546,0.47058823529411764,0.08114157806379406,0.06284916201117319,0.03396596400308145,0.06873869429370169,0.5496475910677096,0.0,0.0,1.0,0.0,0.0
108,0.40540540540540526,0.5727948990435703,0.23529411764705882,0.012387444676196773,0.011638733705772812,0.006583094054205476,0.011017924683440225,0.1982800237238107,0.0,0.0,1.0,0.0,0.0
109,0.27027027027027195,0.4877789585547294,0.25490196078431376,0.24105916467416186,0.2110490378646803,0.1435674767140556,0.21049169544482815,0.48275885849850353,1.0,0.0,0.0,0.0,0.0
110,0.18518518518518512,0.6344314558979809,0.3333333333333333,0.03283817469603703,0.0521415270018622,0.021079907556551578,0.05114290412761059,0.09959862622584516,0.0,0.0,1.0,0.0,0.0
111,0.38738738738738654,0.2497343251859725,0.5686274509803921,0.05018568448898611,0.05291744258224705,0.03470130961551929,0.052458477224140765,0.31231983007130937,1.0,0.0,0.0,0.0,0.0
112,0.6236236236236241,0.172157279489904,0.6666666666666666,0.06239507554560715,0.06781502172563625,0.03368583234120036,0.07169873376089458,0.25616198397263484,0.0,0.0,1.0,0.0,0.0
113,0.36136136136136265,0.6992561105207225,0.35294117647058826,0.026504553085414866,0.040502793296089384,0.016982982001540723,0.030093734583127776,0.12357070936952595,0.0,0.0,1.0,0.0,0.0
114,0.09409409409409442,0.7300743889479273,0.8823529411764706,0.04430991504298722,0.056021104903786464,0.02801316618810841,0.054102943594803485,0.16678390642887686,1.0,0.0,0.0,0.0,0.0
115,0.6066066066066078,0.17109458023379398,0.35294117647058826,0.12326397720913669,0.22718808193668527,0.11075705581623363,0.21887847393520804,0.14430835436752598,1.0,0.0,0.0,0.0,0.0
116,0.458458458458459,0.44314558979808716,0.11764705882352942,0.062318766851503275,0.07169459962756052,0.04699208628055186,0.06956092747903306,0.1736527772030731,0.0,0.0,1.0,0.0,0.0
117,0.2042042042042045,0.5611052072263547,0.7058823529411764,0.09225721117159282,0.16821849782743636,0.06408011765529799,0.16099325768788028,0.1455497165556337,0.0,1.0,0.0,0.0,0.0
118,0.6626626626626617,0.10733262486716244,0.0784313725490196,0.05738413796611894,0.06610800744878957,0.0352965893970166,0.06594310146357507,0.38379470627991347,1.0,0.0,0.0,0.0,0.0
119,0.4664664664664677,0.4006376195536667,0.5098039215686274,0.038332400671516505,0.048572315332091866,0.037222494572449055,0.04653839828975497,0.07524034151253087,0.0,0.0,1.0,0.0,0.0
120,0.21021021021021014,0.5579171094580229,0.9411764705882353,0.022282138678333417,0.03010552451893234,0.02552699768891379,0.034369347146850845,0.14943242162177078,0.0,1.0,0.0,0.0,0.0
121,0.7247247247247248,0.002125398512221377,0.0784313725490196,0.0686778246934934,0.14338919925512103,0.10995167728832551,0.14043742805459627,0.08484020910056414,0.0,0.0,0.0,1.0,0.0
122,0.5935935935935941,0.14665249734325236,0.7647058823529411,0.023452205321259603,0.028864059590316574,0.01796344281812452,0.030258181220194046,0.3465883229196839,1.0,0.0,0.0,0.0,0.0
123,0.7027027027027035,0.14665249734325236,0.6666666666666666,0.0920028488579132,0.13035381750465547,0.09499964983542265,0.12580167735569808,0.11430876815492201,0.0,0.0,1.0,0.0,0.0
124,0.6206206206206222,0.12752391073326308,0.6274509803921569,0.05374675688050058,0.08116076970825574,0.030254219483157083,0.07630323959875021,0.2784168494227666,0.0,0.0,0.0,1.0,0.0
125,0.6156156156156154,0.1551540913921361,0.6078431372549019,0.0817011751538892,0.11452513966480447,0.08263884025491981,0.11988159842131228,0.18211472945200757,1.0,0.0,0.0,0.0,0.0
126,0.30130130130130084,0.5090329436769392,0.6862745098039215,0.001068321717454342,0.001707014276846679,0.0006653126969675747,0.001151126459463904,0.24138287747755205,0.0,0.0,1.0,0.0,0.0
127,0.42442442442442463,0.46865037194474013,0.45098039215686275,0.016279188075494735,0.02063935443823712,0.01561734014987044,0.024338102285808256,0.11207431621632806,0.0,0.0,1.0,0.0,0.0
128,0.45445445445445465,0.44739638682252947,0.7843137254901961,0.03993488324769802,0.06455617628801986,0.05459065760907626,0.06002302252918928,0.052040661508117134,0.0,0.0,1.0,0.0,0.0
129,0.7437437437437442,0.10945802337938382,0.21568627450980393,0.02917535737905072,0.040968342644320296,0.015337208487989355,0.031902647590856766,0.17503896497979338,0.0,0.0,1.0,0.0,0.0
130,0.2982982982982989,0.6546227417640811,0.29411764705882354,0.09121432568550643,0.0994723774053383,0.06064850479725471,0.10327248807761881,0.17726652046178676,0.0,0.0,1.0,0.0,0.0
131,0.5825825825825834,0.1551540913921361,0.9999999999999999,0.03441522104085058,0.0611421477343265,0.01796344281812452,0.060351915803321825,0.14990827712721205,1.0,0.0,0.0,0.0,0.0
132,0.7167167167167179,0.018065887353879262,0.9999999999999999,0.020196367706160654,0.048417132216014895,0.046536872329995094,0.04620950501562243,0.0730679576833423,0.0,0.0,0.0,1.0,0.0
133,0.38038038038038025,0.513283740701381,0.3333333333333333,0.2187515897644605,0.26024208566108004,0.18541214370754253,0.2701858246998849,0.13112232934718143,0.0,0.0,1.0,0.0,0.0
134,0.35135135135135087,0.4824654622741762,0.1568627450980392,0.0023146970544844075,0.002948479205462446,0.0029063659920162475,0.003453379378391712,0.165956331636805,0.0,0.0,1.0,0.0,0.0
135,0.3473473473473483,0.7151965993623808,0.25490196078431376,0.08475352291804446,0.09419615145872129,0.04779746480845998,0.09225456339417859,0.21862457069557661,0.0,0.0,1.0,0.0,0.0
136,0.26726726726726824,0.6971307120085015,0.411764705882353,0.0910362720659307,0.08488516449410304,0.061243784578752014,0.09472126295017268,0.25338271196259365,0.0,0.0,1.0,0.0,0.0
137,0.6276276276276285,0.16153028692879978,0.588235294117647,0.038332400671516505,0.06021104903786468,0.04860284333636809,0.05969412925505673,0.1359084702279969,1.0,0.0,0.0,0.0,0.0
138,0.5915915915915928,0.17534537725823585,0.43137254901960786,0.047540316426718215,0.11002482929857231,0.08918691785139016,0.10787699391547444,0.11012951545495926,1.0,0.0,0.0,0.0,0.0
139,0.5985985985985991,0.145589798087141,0.6470588235294117,0.07719896220176017,0.10490378646803228,0.0669514671895791,0.1050814010853478,0.2779616832871271,1.0,0.0,0.0,0.0,0.0
140,0.16716716716716817,0.6801275239107332,0.3333333333333333,0.09762425599023247,0.15021725636250774,0.06387001890888717,0.13879296168393357,0.04310975021034193,0.0,0.0,1.0,0.0,0.0
141,0.16416416416416446,0.8480340063761957,0.23529411764705882,0.07648674772345729,0.07526381129733085,0.04737726731563835,0.08452557145206381,0.27832719548695883,0.0,0.0,1.0,0.0,0.0
142,0.20520520520520513,0.5632306057385765,0.9999999999999999,0.09012056773668413,0.1095592799503414,0.0540303942853141,0.11725045222825194,0.22008661949490355,0.0,1.0,0.0,0.0,0.0
143,0.2882882882882889,0.630180658873539,0.19607843137254904,0.1439436333112886,0.23370577281191804,0.11954618670775265,0.21345173491202105,0.12650859988138097,0.0,0.0,1.0,0.0,0.0
144,0.3333333333333339,0.5196599362380447,0.5098039215686274,0.034949381899577754,0.08362059872422621,0.02808319910357868,0.04292057227429699,0.1163846015917022,0.0,0.0,1.0,0.0,0.0
145,0.016016016016015655,0.8777895855472897,0.6078431372549019,0.03477132828000203,0.048261949099937924,0.030254219483157083,0.05015622430521296,0.13793602846857284,0.0,0.0,0.0,1.0,0.0
146,0.6206206206206222,0.172157279489904,0.8823529411764706,0.07267131301826321,0.07945375543140906,0.049163106660130254,0.08172997862193718,0.3329126494806969,0.0,0.0,1.0,0.0,0.0
